date,origin,destination,vessel_type,estimated_charter_rate_usd_day,one_way_voyage_days,one_way_bunker_cost_usd,one_way_cost_usd_mt,commercial_voyage_days,commercial_bunker_cost_usd,estimated_spot_freight_usd_mt,estimated_freight_rate_usd_mt,estimated_freight_rate_inr_mt,calibration_status,methodology,data_type
2026-04-23,NEWCASTLE_AU,PARADIP,CAPESIZE,23782.65,19.98,744925.01,8.06,37.69,1287215.59,14.17,14.17,1333.4,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-23,NEWCASTLE_AU,PARADIP,PANAMAX,15134.41,19.98,478159.19,12.58,37.69,826804.31,22.1,22.1,2080.18,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-23,NEWCASTLE_AU,VIZAG,CAPESIZE,23782.65,20.53,740833.09,8.11,38.11,1278208.59,14.17,14.17,1333.85,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-23,NEWCASTLE_AU,VIZAG,PANAMAX,15134.41,20.53,475913.88,12.67,38.11,821413.34,22.12,22.12,2081.34,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,KALIMANTAN_ID,HALDIA,PANAMAX,14464.45,11.22,225323.85,6.97,20.83,389655.54,12.01,12.01,1132.25,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,KALIMANTAN_ID,PARADIP,CAPESIZE,22729.86,10.13,332317.0,4.19,19.46,576570.42,7.32,7.32,689.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,KALIMANTAN_ID,PARADIP,PANAMAX,14464.45,10.13,214114.93,6.58,19.46,372044.16,11.48,11.48,1081.87,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,KALIMANTAN_ID,VIZAG,CAPESIZE,22729.86,10.51,321229.7,4.18,19.58,555479.28,7.21,7.21,679.4,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,KALIMANTAN_ID,VIZAG,PANAMAX,14464.45,10.51,207399.17,6.56,19.58,358925.94,11.32,11.32,1066.48,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,NEWCASTLE_AU,HALDIA,PANAMAX,14464.45,21.08,497816.16,12.9,39.06,859023.54,22.49,22.49,2119.32,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,NEWCASTLE_AU,PARADIP,CAPESIZE,22729.86,19.98,758086.23,8.01,37.69,1309957.92,14.07,14.07,1325.99,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,NEWCASTLE_AU,PARADIP,PANAMAX,14464.45,19.98,486607.24,12.51,37.69,841412.16,21.95,21.95,2068.94,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,NEWCASTLE_AU,VIZAG,CAPESIZE,22729.86,20.53,753922.01,8.06,38.11,1300791.78,14.07,14.07,1326.11,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-24,NEWCASTLE_AU,VIZAG,PANAMAX,14464.45,20.53,484322.25,12.59,38.11,835925.94,21.96,21.96,2069.6,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,KALIMANTAN_ID,HALDIA,PANAMAX,14884.91,11.22,224150.29,7.02,20.83,387626.08,12.11,12.11,1140.58,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,KALIMANTAN_ID,PARADIP,CAPESIZE,23390.57,10.13,330586.18,4.22,19.46,573567.45,7.37,7.37,694.64,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,KALIMANTAN_ID,PARADIP,PANAMAX,14884.91,10.13,212999.75,6.62,19.46,370106.43,11.57,11.57,1089.59,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,KALIMANTAN_ID,VIZAG,CAPESIZE,23390.57,10.51,319556.63,4.21,19.58,552586.16,7.27,7.27,684.53,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,KALIMANTAN_ID,VIZAG,PANAMAX,14884.91,10.51,206318.97,6.61,19.58,357056.53,11.41,11.41,1074.36,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,NEWCASTLE_AU,HALDIA,PANAMAX,14884.91,21.08,495223.36,12.99,39.06,854549.46,22.66,22.66,2134.05,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,NEWCASTLE_AU,PARADIP,CAPESIZE,23390.57,19.98,754137.86,8.07,37.69,1303135.22,14.18,14.18,1335.16,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,NEWCASTLE_AU,PARADIP,PANAMAX,14884.91,19.98,484072.82,12.59,37.69,837029.8,22.12,22.12,2083.05,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,NEWCASTLE_AU,VIZAG,CAPESIZE,23390.57,20.53,749995.33,8.12,38.11,1294016.82,14.18,14.18,1335.46,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-27,NEWCASTLE_AU,VIZAG,PANAMAX,14884.91,20.53,481799.74,12.68,38.11,831572.16,22.13,22.13,2083.98,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,KALIMANTAN_ID,HALDIA,PANAMAX,15051.64,11.22,227149.39,7.09,20.83,392812.47,12.23,12.23,1156.52,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,KALIMANTAN_ID,PARADIP,CAPESIZE,23652.58,10.13,335009.38,4.26,19.46,581241.71,7.45,7.45,704.33,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,KALIMANTAN_ID,PARADIP,PANAMAX,15051.64,10.13,215849.66,6.69,19.46,375058.41,11.69,11.69,1104.71,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,KALIMANTAN_ID,VIZAG,CAPESIZE,23652.58,10.51,323832.26,4.25,19.58,559979.69,7.34,7.34,694.04,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,KALIMANTAN_ID,VIZAG,PANAMAX,15051.64,10.51,209079.49,6.68,19.58,361833.9,11.52,11.52,1089.22,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,NEWCASTLE_AU,HALDIA,PANAMAX,15051.64,21.08,501849.39,13.13,39.06,865983.22,22.91,22.91,2166.22,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,NEWCASTLE_AU,PARADIP,CAPESIZE,23652.58,19.98,764228.13,8.16,37.69,1320571.0,14.34,14.34,1355.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,NEWCASTLE_AU,PARADIP,PANAMAX,15051.64,19.98,490549.66,12.73,37.69,848229.16,22.37,22.37,2114.41,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,NEWCASTLE_AU,VIZAG,CAPESIZE,23652.58,20.53,760030.18,8.21,38.11,1311330.6,14.34,14.34,1355.61,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-28,NEWCASTLE_AU,VIZAG,PANAMAX,15051.64,20.53,488246.15,12.82,38.11,842698.49,22.38,22.38,2115.33,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,KALIMANTAN_ID,HALDIA,PANAMAX,15548.27,11.22,231843.63,7.23,20.83,400930.3,12.5,12.5,1185.33,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,KALIMANTAN_ID,PARADIP,CAPESIZE,24432.99,10.13,341932.65,4.35,19.46,593253.59,7.61,7.61,721.81,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,KALIMANTAN_ID,PARADIP,PANAMAX,15548.27,10.13,220310.38,6.82,19.46,382809.33,11.93,11.93,1131.93,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,KALIMANTAN_ID,VIZAG,CAPESIZE,24432.99,10.51,330524.54,4.34,19.58,571552.18,7.5,7.5,711.29,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,KALIMANTAN_ID,VIZAG,PANAMAX,15548.27,10.51,213400.3,6.81,19.58,369311.53,11.77,11.77,1116.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,NEWCASTLE_AU,HALDIA,PANAMAX,15548.27,21.08,512220.56,13.43,39.06,883879.55,23.45,23.45,2223.86,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,NEWCASTLE_AU,PARADIP,CAPESIZE,24432.99,19.98,780021.59,8.34,37.69,1347861.79,14.67,14.67,1391.4,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,NEWCASTLE_AU,PARADIP,PANAMAX,15548.27,19.98,500687.31,13.02,37.69,865758.58,22.88,22.88,2170.46,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,NEWCASTLE_AU,VIZAG,CAPESIZE,24432.99,20.53,775736.88,8.4,38.11,1338430.43,14.67,14.67,1391.77,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-29,NEWCASTLE_AU,VIZAG,PANAMAX,15548.27,20.53,498336.2,13.11,38.11,860113.61,22.89,22.89,2171.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,KALIMANTAN_ID,HALDIA,PANAMAX,15356.11,11.22,236407.49,7.27,20.83,408822.62,12.55,12.55,1191.35,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,KALIMANTAN_ID,PARADIP,CAPESIZE,24131.03,10.13,348663.61,4.37,19.46,604931.81,7.64,7.64,725.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,KALIMANTAN_ID,PARADIP,PANAMAX,15356.11,10.13,224647.2,6.86,19.46,390344.94,11.99,11.99,1137.79,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,KALIMANTAN_ID,VIZAG,CAPESIZE,24131.03,10.51,337030.93,4.36,19.58,582803.2,7.53,7.53,714.72,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,KALIMANTAN_ID,VIZAG,PANAMAX,15356.11,10.51,217601.1,6.84,19.58,376581.44,11.82,11.82,1121.56,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,NEWCASTLE_AU,HALDIA,PANAMAX,15356.11,21.08,522303.64,13.51,39.06,901278.75,23.59,23.59,2238.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,NEWCASTLE_AU,PARADIP,CAPESIZE,24131.03,19.98,795376.35,8.4,37.69,1374394.51,14.76,14.76,1400.73,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,NEWCASTLE_AU,PARADIP,PANAMAX,15356.11,19.98,510543.36,13.11,37.69,882801.07,23.02,23.02,2185.12,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,NEWCASTLE_AU,VIZAG,CAPESIZE,24131.03,20.53,791007.29,8.45,38.11,1364777.49,14.76,14.76,1400.93,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-04-30,NEWCASTLE_AU,VIZAG,PANAMAX,15356.11,20.53,508145.97,13.19,38.11,877044.98,23.03,23.03,2185.91,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,KALIMANTAN_ID,HALDIA,PANAMAX,15347.66,11.22,234973.13,7.25,20.83,406342.18,12.51,12.51,1187.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,KALIMANTAN_ID,PARADIP,CAPESIZE,24117.76,10.13,346548.16,4.36,19.46,601261.51,7.62,7.62,723.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,KALIMANTAN_ID,PARADIP,PANAMAX,15347.66,10.13,223284.2,6.84,19.46,387976.61,11.95,11.95,1134.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,KALIMANTAN_ID,VIZAG,CAPESIZE,24117.76,10.51,334986.07,4.34,19.58,579267.17,7.51,7.51,712.53,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,KALIMANTAN_ID,VIZAG,PANAMAX,15347.66,10.51,216280.85,6.82,19.58,374296.61,11.78,11.78,1118.12,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,NEWCASTLE_AU,HALDIA,PANAMAX,15347.66,21.08,519134.67,13.47,39.06,895810.43,23.5,23.5,2230.58,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,NEWCASTLE_AU,PARADIP,CAPESIZE,24117.76,19.98,790550.57,8.37,37.69,1366055.65,14.71,14.71,1395.65,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,NEWCASTLE_AU,PARADIP,PANAMAX,15347.66,19.98,507445.74,13.06,37.69,877444.86,22.94,22.94,2177.19,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,NEWCASTLE_AU,VIZAG,CAPESIZE,24117.76,20.53,786208.02,8.42,38.11,1356496.98,14.71,14.71,1395.88,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-01,NEWCASTLE_AU,VIZAG,PANAMAX,15347.66,20.53,505062.9,13.15,38.11,871723.69,22.95,22.95,2178.03,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,KALIMANTAN_ID,HALDIA,PANAMAX,15426.17,11.22,236668.28,7.28,20.83,409273.61,12.58,12.58,1196.2,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,KALIMANTAN_ID,PARADIP,CAPESIZE,24241.12,10.13,349048.23,4.38,19.46,605599.14,7.66,7.66,728.45,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,KALIMANTAN_ID,PARADIP,PANAMAX,15426.17,10.13,224895.02,6.87,19.46,390775.55,12.01,12.01,1142.38,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,KALIMANTAN_ID,VIZAG,CAPESIZE,24241.12,10.51,337402.73,4.37,19.58,583446.12,7.55,7.55,717.64,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,KALIMANTAN_ID,VIZAG,PANAMAX,15426.17,10.51,217841.14,6.86,19.58,376996.86,11.84,11.84,1126.11,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,NEWCASTLE_AU,HALDIA,PANAMAX,15426.17,21.08,522879.82,13.54,39.06,902272.99,23.64,23.64,2247.99,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,NEWCASTLE_AU,PARADIP,CAPESIZE,24241.12,19.98,796253.76,8.42,37.69,1375910.66,14.79,14.79,1406.56,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,NEWCASTLE_AU,PARADIP,PANAMAX,15426.17,19.98,511106.56,13.13,37.69,883774.92,23.07,23.07,2194.17,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,NEWCASTLE_AU,VIZAG,CAPESIZE,24241.12,20.53,791879.89,8.47,38.11,1366283.03,14.79,14.79,1406.78,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-04,NEWCASTLE_AU,VIZAG,PANAMAX,15426.17,20.53,508706.53,13.22,38.11,878012.49,23.08,23.08,2195.0,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,KALIMANTAN_ID,HALDIA,PANAMAX,15929.01,11.22,245013.61,7.48,20.83,423705.3,12.94,12.94,1233.01,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,KALIMANTAN_ID,PARADIP,CAPESIZE,25031.29,10.13,361356.27,4.5,19.46,626953.6,7.88,7.88,750.81,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,KALIMANTAN_ID,PARADIP,PANAMAX,15929.01,10.13,232825.2,7.06,19.46,404554.96,12.35,12.35,1177.23,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,KALIMANTAN_ID,VIZAG,CAPESIZE,25031.29,10.51,349300.12,4.49,19.58,604019.43,7.76,7.76,739.59,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,KALIMANTAN_ID,VIZAG,PANAMAX,15929.01,10.51,225522.59,7.04,19.58,390290.42,12.17,12.17,1160.34,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,NEWCASTLE_AU,HALDIA,PANAMAX,15929.01,21.08,541317.45,13.96,39.06,934088.68,24.38,24.38,2323.5,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,NEWCASTLE_AU,PARADIP,CAPESIZE,25031.29,19.98,824331.03,8.67,37.69,1424427.62,15.25,15.25,1453.87,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,NEWCASTLE_AU,PARADIP,PANAMAX,15929.01,19.98,529129.05,13.53,37.69,914938.34,23.79,23.79,2267.72,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,NEWCASTLE_AU,VIZAG,CAPESIZE,25031.29,20.53,819802.93,8.73,38.11,1414460.51,15.25,15.25,1454.08,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-05,NEWCASTLE_AU,VIZAG,PANAMAX,15929.01,20.53,526644.39,13.62,38.11,908972.71,23.8,23.8,2268.56,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,KALIMANTAN_ID,HALDIA,PANAMAX,15727.27,11.22,241362.52,7.4,20.83,417391.44,12.79,12.79,1209.61,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,KALIMANTAN_ID,PARADIP,CAPESIZE,24714.28,10.13,355971.51,4.45,19.46,617611.02,7.79,7.79,736.59,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,KALIMANTAN_ID,PARADIP,PANAMAX,15727.27,10.13,229355.75,6.98,19.46,398526.47,12.21,12.21,1155.01,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,KALIMANTAN_ID,VIZAG,CAPESIZE,24714.28,10.51,344095.01,4.43,19.58,595018.6,7.67,7.67,725.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,KALIMANTAN_ID,VIZAG,PANAMAX,15727.27,10.51,222161.96,6.96,19.58,384474.49,12.03,12.03,1138.5,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,NEWCASTLE_AU,HALDIA,PANAMAX,15727.27,21.08,533250.99,13.78,39.06,920169.31,24.06,24.06,2276.73,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,NEWCASTLE_AU,PARADIP,CAPESIZE,24714.28,19.98,812047.23,8.56,37.69,1403201.45,15.06,15.06,1424.57,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,NEWCASTLE_AU,PARADIP,PANAMAX,15727.27,19.98,521244.21,13.36,37.69,901304.34,23.49,23.49,2222.13,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,NEWCASTLE_AU,VIZAG,CAPESIZE,24714.28,20.53,807586.6,8.62,38.11,1393382.86,15.06,15.06,1424.79,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-06,NEWCASTLE_AU,VIZAG,PANAMAX,15727.27,20.53,518796.57,13.45,38.11,895427.61,23.5,23.5,2222.96,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,KALIMANTAN_ID,HALDIA,PANAMAX,15612.9,11.22,235364.32,7.29,20.83,407018.66,12.6,12.6,1187.84,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,KALIMANTAN_ID,PARADIP,CAPESIZE,24534.56,10.13,347125.1,4.39,19.46,602262.5,7.67,7.67,723.34,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,KALIMANTAN_ID,PARADIP,PANAMAX,15612.9,10.13,223655.93,6.88,19.46,388622.52,12.03,12.03,1134.29,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,KALIMANTAN_ID,VIZAG,CAPESIZE,24534.56,10.51,335543.76,4.37,19.58,580231.54,7.56,7.56,712.71,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,KALIMANTAN_ID,VIZAG,PANAMAX,15612.9,10.51,216640.92,6.87,19.58,374919.75,11.87,11.87,1118.29,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,NEWCASTLE_AU,HALDIA,PANAMAX,15612.9,21.08,519998.94,13.56,39.06,897301.79,23.67,23.67,2231.26,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,NEWCASTLE_AU,PARADIP,CAPESIZE,24534.56,19.98,791866.69,8.42,37.69,1368329.89,14.81,14.81,1396.06,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,NEWCASTLE_AU,PARADIP,PANAMAX,15612.9,19.98,508290.55,13.15,37.69,878905.64,23.11,23.11,2177.71,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,NEWCASTLE_AU,VIZAG,CAPESIZE,24534.56,20.53,787516.92,8.48,38.11,1358755.3,14.82,14.82,1396.38,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-07,NEWCASTLE_AU,VIZAG,PANAMAX,15612.9,20.53,505903.74,13.23,38.11,873174.95,23.12,23.12,2178.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-08,KALIMANTAN_ID,HALDIA,PANAMAX,15548.99,11.22,236277.09,7.3,20.83,408597.13,12.61,12.61,1191.2,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-08,KALIMANTAN_ID,PARADIP,CAPESIZE,24434.13,10.13,348471.3,4.39,19.46,604598.15,7.68,7.68,725.39,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-08,KALIMANTAN_ID,PARADIP,PANAMAX,15548.99,10.13,224523.29,6.89,19.46,390129.64,12.04,12.04,1137.53,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-05-08,KALIMANTAN_ID,VIZAG,CAPESIZE,24434.13,10.51,336845.04,4.38,19.58,582481.74,7.56,7.56,714.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
